,type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1599,label,side:2,tlow,i_tlow,total,i_total,,tag:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,text,限价,借,1,-,7,天,高价,借,8,天,资金,求,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,label,,side:1,tlow,,thigh,i_thigh,,side:1,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,text,出,隔夜,1800,万,上清,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,label,side:2,tlow,total,i_total,tag:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,text,换,2,天,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,label,,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,text,换,7D,2000,换,3000W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,label,,tlow,,,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,text,出,上清,7d,2.95,亿,，,隔夜,3.45,亿,，,求,匹配,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,label,side:2,tag:13,tlow,total,i_total,,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,text,公募,借,3,-,4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,label,,side:1,tlow,,thigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,text,加权,收,隔夜,or,顶格收,7d,资金,2e,，,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,label,price:1,side:1,tlow,,,tlow,,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,text,借,7D,质押,2,亿,押利率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,label,side:1,tlow,mode:102,total,i_total,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,text,顶格,借,隔夜,-,7,天,资金,5,亿,，,押利率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,label,,side:1,tlow,,tlow,i_tlow,,total,i_total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,text,出,4d,4000,万,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,label,side:2,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,text,我行,在售,债券,\,n,\,n,【,17,南华,糖业,SCP,001,】,\,n,AA,，,剩余,期限,0.93,年,，,票面,7,%,，,可,按,中债,估值,出售,，,价格,可谈,！,！,仅,2.6,亿先到,先得,\,n,\,n,【,债券,重点,推荐,
1631,label,,,,,,,,,,,,,,,,,tag:11,,,,tlow,i_tlow,,,price,i_price,,,,tag:12,,,,,,,,,total,,,,,,,,,,,
1632,text,3.29,借,隔夜,，,3.44,借,2,-,7,天,，,2,亿,，,押利率,，,求,小窗,！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,label,,side:1,tlow,,,side:1,tlow,,thigh,i_thigh,,total,i_total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,text,诚借,隔夜,1,个,亿,，,求,小窗,！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,label,side:1,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,text,高价,借,早到,帐,隔夜,3000,万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,label,,side:1,,,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,text,出,隔夜,资金,2,亿,，,压利率或存单,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,label,side:2,tlow,,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,text,出,3D,整量,可押,AA,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,label,side:2,tlow,,mode:102,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,text,出,跨,春节,资金,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,label,side:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,text,出,6500,万,4,天,押券,较,宽松,价格,美丽,欢迎,来询,\,n,出,6500,万,4,天,押券,较,宽松,价格,美丽,欢迎,来询,\,n,出,6500,万,4,天,押券,较,宽松,价格,美丽,欢迎,来询,,,,,,,,,,
1645,label,side:2,total,i_total,tlow,i_tlow,mode:102,,tag:23,,,,,,,side:2,total,i_total,tlow,i_tlow,mode:102,,tag:23,,,,,,,side:2,total,i_total,tlow,i_tlow,mode:102,,tag:23,,,,,,,,,,,,,,
1646,text,出,7D,2000W,欢迎,小窗,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,text,出,7,-,14d,6500w,押中债,国企,双,AA+,\,n,出,14d,15d,16d,21d,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,label,side:2,tlow,,thigh,total,tag:12,,,tag:11,,,side:2,side:2,tlow,tlow,tlow,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,text,出,32,天到,3,月,的,资金,，,押利率债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,label,side:2,tlow,i_tlow,tlow,i_tlow,,,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,text,出,上清,1,-,7,天,3500w,押券宽松,，,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,label,side:2,tag:13,tlow,,thigh,i_thigh,total,tag:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,text,出,7d,1.4,+,0.7,e,+,0.75,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,label,side:2,tlow,,,total,i_total,,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,text,出,2d,1000w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,text,出,14,天,以上,不,跨,年,资金,2000,万,押利率,限银行,农信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,label,side:2,tlow,i_tlow,,,,,,total,i_total,tag:10,tag:16,tag:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,text,出,隔夜,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,text,出,隔夜,6000W,给钱,就,出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,label,side:2,tlow,total,,,side:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,text,出,上清,5d,6d,7d,21d,整量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,label,side:2,tag:13,tlow,tlow,tlow,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,text,借,7,天,2500,万,押中债,AA,专户,借,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,label,side:1,tlow,i_tlow,total,i_total,tag:12,tag:11,,side:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,text,出,隔夜,600,+,600,\,n,借,隔夜,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,label,side:2,tlow,total,,total,,,side:1,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,text,出,13,天,1000W,，,14,天,5000W,，,21,天,5000W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,label,side:2,tlow,i_tlow,total,,tlow,i_tlow,total,,tlow,i_tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,text,出,21d,-,1M,~,~,价格,美丽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,label,side:2,tlow,,thigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,text,出,秒,到,资金,5000W2,天,，,限银行,或,信用社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,label,side:2,,,,,,,tag:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,text,出,14D,1400W,限户,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,text,出,6,天,5000,万,\,n,出,21,天,5000,万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,label,side:2,tlow,i_tlow,total,i_total,,,side:2,tlow,i_tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,text,借,：,14D,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,label,side:1,,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,text,出,隔夜,3000W,，,上午,回款,\,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,text,出,14,天整量,，,押券宽松,，,可,买断,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,label,side:2,tlow,i_tlow,,tag:23,,,mode:103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,text,出,隔夜,960,万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,label,side:2,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,text,借,隔夜,1800w,押上清,公募,借,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,label,side:1,tlow,total,tag:13,,side:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,text,出,１,－,７,天,１,５,０,０,万,补,头寸,利器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,label,side:2,tlow,,thigh,i_thigh,,,,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,text,出,14.21,天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,label,side:2,total,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,text,出,12,天,-,21,天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,label,side:2,tlow,i_tlow,,thigh,i_thigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,text,诚借,2D,资金,6500W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,label,side:1,tlow,,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,text,出,3,天,7,天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,label,side:2,tlow,i_tlow,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,text,出,隔夜,，,8000W,，,押利率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,label,side:2,tlow,,total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,text,借,7,天,、,14,天,押利率,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,label,side:1,tlow,i_tlow,,tlow,i_tlow,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,text,出,8,-,11,天,资金,3.5,亿,，,欢迎,小窗,！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,label,side:2,tlow,,thigh,i_thigh,,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,text,出,5,天,5000,万,，,7,天整量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,label,side:2,tlow,i_tlow,total,i_total,,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,text,出,隔夜,限银行,早,还款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,label,side:2,tlow,tag:16,,tag:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,text,出,秒,到,隔夜,，,押利率,\,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,label,side:2,,,tlow,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,text,出,隔夜,2,亿,，,限直联,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,label,side:2,tlow,total,i_total,,tag:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,text,跪求,打捞,上岸,，,银行,理财,借,上清,隔夜,1,个,，,求,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,label,,,,,,,side:1,tag:13,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,text,借,5000,万,隔夜,。,押上清,，,求,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,label,side:1,total,i_total,tlow,,tag:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,text,出,7d,1800w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,text,出,7D,以上,，,出,跨,春节,，,限户,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,label,side:2,tlow,,,side:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,text,诚借,隔夜,5000,\,n,诚借,8,天,14,天,资金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,label,side:1,tlow,total,,,side:1,tlow,i_tlow,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,text,借,隔夜,8000w,押上清,cd,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,label,side:1,tlow,total,tag:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,text,出,隔夜,1e,秒,到,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,text,出,1,-,2,天,2500,万,市场,不限,压券宽松,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,label,side:2,tlow,,thigh,i_thigh,total,i_total,,,tag:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,text,出,1400w7,天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,label,side:2,total,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,text,临时,出,隔夜,3000w,早,还款,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,label,,side:2,tlow,total,,tag:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,text,最后,借秒,到,隔夜,1.2,亿,押利率,~,秒,到,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,label,,,,tlow,total,i_total,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,text,借,隔夜,1,个,亿,，,早到,账,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,label,side:1,tlow,total,,,,tag:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,text,出,7d,，,出,18d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,label,side:2,tlow,,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,text,整量,出,隔夜,，,7D,～,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,label,,side:2,tlow,,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,text,借,上清,14,天,3000w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,label,side:1,tag:13,tlow,i_tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,text,出,隔夜,资金,4000,万,，,押利率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,label,side:2,tlow,,total,i_total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,text,出,隔夜,0.3,+,0.19,+,0.17,+,0.23,隔夜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,label,side:2,tlow,total,,total,,,,total,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,text,收,3M,资金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,label,side:1,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,text,借,7d2000w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,label,side:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,text,借,7,天,0.1,+,0.2,+,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,label,side:1,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,text,出,7,天,2500W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,label,side:2,tlow,i_tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,text,出,隔夜,14d,",",出,2.25,e,10d,~,13d,可押,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,label,side:2,tlow,tlow,,side:2,total,i_total,tlow,,thigh,mode:102,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,text,收,隔夜,1000,万,，,秒,到,，,利率,存单,均,可押,，,欢迎,金主,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,label,side:1,tlow,total,i_total,,,,,tag:10,tag:14,,mode:102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,text,出,9800W,6D,/,7D,货基户,出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,label,side:2,total,tlow,,tlow,,side:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,text,出,14,天,资金,9000,万,，,限银行,、,农信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,label,side:2,tlow,i_tlow,,total,i_total,,tag:16,,tag:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,text,4,出,秒,到,资金,7000,万,，,14,天,中债,，,限银行,农信,，,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,label,,side:2,,,,total,i_total,,tlow,i_tlow,,,tag:16,tag:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,text,换,14D,8000w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,label,,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,text,出,隔夜,5270,万,~,押券宽松,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,label,side:2,tlow,total,i_total,,tag:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,text,出,5d,6d,7d,2800w,+,2938w,\,n,借,隔夜,870w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,label,side:2,tlow,tlow,tlow,total,,,,,side:1,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,text,出,7,天,6000W,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,label,side:2,tlow,i_tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,text,出,秒,到,隔夜,1000,万,，,押利率,，,限银行,\,n,出,秒,到,隔夜,1000,万,，,押利率,，,限银行,\,n,出,秒,到,隔夜,1000,万,，,押利率,，,限银行,,,,,,,,,,,,,,,,
1829,label,side:2,,,tlow,total,i_total,,tag:10,,tag:16,,,side:2,,,tlow,total,i_total,,tag:10,,tag:16,,,side:2,,,tlow,total,i_total,,tag:10,,tag:16,,,,,,,,,,,,,,,,
1830,text,出,3,-,5,天,、,21,天,、,22,天,各,5000W,押利率,限银行,农信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,label,side:2,tlow,,thigh,i_thigh,,tlow,i_tlow,,tlow,i_tlow,,total,tag:10,tag:16,tag:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,text,诚借,7,天,资金,5,亿,封顶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,label,side:1,tlow,i_tlow,,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,text,出,21,32,天,资金,押利率,上午,还,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,label,side:2,,tlow,i_tlow,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,text,出,隔夜,4500W,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,text,出,一年,拆借,，,收,一年,存单,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,label,side:2,tlow,mode:101,,side:1,tlow,tag:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,text,出,隔夜,2.7,亿,",",押利率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,label,side:2,tlow,total,i_total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,text,出,7d,5000w,+,14d,5000w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,label,side:2,tlow,total,,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,text,诚借,上清,隔夜,1600W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,label,side:1,tag:13,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,text,出,2000w,，,到,10,月,12,日,，,24D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,label,side:2,total,,,tlow,i_tlow,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,text,诚借,7,天,资金,4000W,，,押利率或存单,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,label,side:1,tlow,i_tlow,,total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,text,加点,借,1,一,7,天,资金,7000,万元,，,押利率,！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,label,price:2,side:1,,,tlow,i_tlow,,total,i_total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,text,出,跨,年,或,跨,春节,3000,万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,label,side:2,,,,,,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,text,换,隔夜,8000w,，,需要,押利率,！,！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,label,,tlow,total,,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,text,出,7d,1e,，,一笔,\,n,限公募,自营,理财,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,text,出,隔夜,资金,8000,万,~,~,~,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
